,Unnamed: 0,account_key,subscription_start,total_study_hrs,lessons_completed,projects_completed,Intro to Data Science_hrs,Intro to HTML and CSS_hrs,Data Analyst Nanodegree_hrs,Data Visualization and D3.js_hrs,Data Analysis with R_hrs,JavaScript Basics_hrs,Intro to Machine Learning_hrs,A/B Testing_hrs,Data Wrangling with MongoDB_hrs,Intro to Data Science_lesson,Intro to HTML and CSS_lesson,Data Analyst Nanodegree_lesson,Data Visualization and D3.js_lesson,Data Analysis with R_lesson,JavaScript Basics_lesson,Intro to Machine Learning_lesson,A/B Testing_lesson,Data Wrangling with MongoDB_lesson,Intro to Data Science_proj,Intro to HTML and CSS_proj,Data Analyst Nanodegree_proj,Data Visualization and D3.js_proj,Data Analysis with R_proj,JavaScript Basics_proj,Intro to Machine Learning_proj,A/B Testing_proj,Data Wrangling with MongoDB_proj
238,238,787,2014,10.429702233338332,0.0,0.0,9.254391711116666,0.0,1.175310522221666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,239,868,2014,0.3788304444445,0.0,0.0,0.0,0.1409949444445,0.2378355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,240,861,2014,0.1531200111111666,0.0,0.0,0.0,0.0,0.1531200111111666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,241,243,2014,89.0393965472116,0.0,0.0,87.1444862694333,0.0,1.23076826944,0.0,0.0,0.0,0.0,0.0,0.664142008333333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,242,684,2014,1.255717997221666,0.0,0.0,0.987959572221666,0.0,0.267758425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,243,923,2014,5.979661213887167,0.0,0.0,5.565658408331667,0.0,0.4140028055554999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,244,469,2014,105.2338297749825,11.0,1.0,22.749288816650505,0.0,5.086709041666834,13.02721723055,20.834646344446167,0.0,23.2741355555595,0.0,20.261832786104502,5.0,0.0,0.0,6.0,8.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,245,34,2014,2.2388905,0.0,0.0,1.671888102778333,0.0,0.567002447221666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,246,334,2014,25.782818527766672,0.0,0.0,23.588225766656173,0.0,1.167583344443833,0.0,0.0,0.0,0.0,0.0,1.027009416666666,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,247,1017,2014,0.328607366666666,0.0,0.0,0.0,0.0,0.328607366666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,248,191,2014,98.1763494111356,11.0,0.0,57.51024274446,0.0,3.509241241666166,0.0,0.3489067111116666,0.0,0.0,0.0,36.8079587138928,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,249,1146,2014,1.759620800001166,0.0,0.0,0.5693984888895,0.0,1.190222311111666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,250,903,2014,0.252125552778333,0.0,0.0,0.0,0.0,0.252125552778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,251,906,2014,6.277293486116666,0.0,0.0,6.235208727783333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0420847583333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,252,1012,2014,0.913973544443333,0.0,0.0,0.26576678055,0.0,0.648206763888333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,253,178,2014,26.4049977277795,0.0,1.0,6.613619469444999,0.0,3.8966192305555,0.0,2.862169822221666,0.0,8.858646088889502,0.0,4.173943116667833,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
254,254,222,2014,105.646523055555,10.0,1.0,22.9233655444466,0.0,3.368627641665,18.26015051665433,21.283712072233502,0.0813374638888333,18.37117525555,0.0,21.358154561111668,9.0,0.0,1.0,7.0,9.0,0.0,14.0,0.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
255,255,69,2014,65.77503343608,1.0,0.0,60.952608633307165,0.0,0.747312622221666,0.0,0.0,0.0,0.0917963944445,0.0,3.983315786106666,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,256,152,2014,67.8993313721855,11.0,1.0,26.05943573054,0.0,1.953814758332166,0.0,15.774965677772837,0.0,0.0,0.0,24.1111152055405,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
257,257,822,2014,1.566791644443333,0.0,0.0,0.0,0.0,0.0,0.0,1.566791644443333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,258,419,2014,39.956734608322,5.0,0.0,30.826891963877664,0.0,1.5405978861105,0.0,0.0,0.0,0.0,0.0,7.589244758333833,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,259,719,2014,0.158179875,0.0,0.0,0.0,0.0,0.158179875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,260,96,2014,124.3228820944568,11.0,1.0,41.1112393083378,0.0,7.346142655556334,0.1161976222221666,16.045705391661166,0.0,23.540755705567168,0.0,36.1628414111121,10.0,0.0,1.0,0.0,7.0,0.0,12.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
261,261,174,2014,38.4102524722021,0.0,0.0,33.193129174986666,0.0,1.094401274998833,0.0,0.0,0.0,0.0,0.0,4.122722022216667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,262,147,2014,20.725810727770835,5.0,1.0,3.569432511105,0.0,1.8730150666665,1.751932402778333,6.034312377777167,0.0,0.1061834,0.0,7.390934969443832,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
263,263,539,2014,92.9240347527595,11.0,1.0,19.65228972221717,0.0,2.2281469333345,0.0,22.657210599986165,0.0,28.085783113881664,0.0,20.30060438334,5.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
264,264,563,2014,158.3388906805801,9.0,1.0,36.53824521666,0.0,6.490722333334832,17.690153991661667,21.5151160055745,0.0,30.24309755001,0.0,45.8615555833321,8.0,0.0,2.0,4.0,6.0,0.0,13.0,0.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
265,265,959,2014,0.1385273055555,0.0,0.0,0.0,0.0,0.1385273055555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,266,1132,2014,1.508736949999999,0.0,0.0,0.0,0.0,1.508736949999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,267,558,2014,97.0376859250241,11.0,0.0,52.9635123972405,0.0,3.066980958334333,0.0,0.0,0.0,0.0,0.0,41.0071925694493,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,268,24,2014,135.2141220611221,11.0,1.0,32.7419049277833,0.0,4.175159450002334,17.47431296943,27.261610633343498,3.4044791944495,29.035845719427837,0.0,21.120809166676665,9.0,0.0,0.0,8.0,9.0,3.0,14.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
269,269,119,2014,42.4752252471918,0.0,0.0,40.7321959749706,0.0,1.743029272221166,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,270,590,2014,55.7385387194266,0.0,0.0,54.5913892222,0.0,1.100176213888333,0.0469732833333333,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,271,1130,2014,4.638580702778333,0.0,0.0,4.140058133333333,0.0,0.49852256944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,272,831,2014,4.060104666666667,0.0,0.0,3.209832066666666,0.0,0.850272599999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,273,221,2014,22.9823876527856,0.0,0.0,20.473364477784003,0.0,2.03803926389,0.0,0.0,0.0,0.0,0.0,0.4709839111116666,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,274,256,2014,95.6831108639051,5.0,0.0,50.8370048194595,0.1418476055555,0.798136794443833,7.078096566678334,0.0389070361111666,0.0,13.932408286101166,0.0,22.856709755555663,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,275,1043,2014,0.1181297166666666,0.0,0.0,0.0,0.0,0.1181297166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,276,643,2014,63.7748872222,1.0,0.0,28.3706962305443,0.0,5.119250336107333,0.0,6.132743700004999,0.0,10.436958997222169,0.0,13.715237958322168,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,277,1167,2014,31.2450847916648,0.0,0.0,30.172631441665494,0.0,0.96713664166,0.0,0.0,0.0,0.1053167083333333,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,278,922,2014,2.08610001944,0.0,0.0,0.0,2.08610001944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,279,549,2014,29.509008022221668,11.0,1.0,13.952200672216666,0.0,1.156164122221166,0.0,1.4004117194455,0.0,0.0,0.0,13.000231508338334,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
280,280,300,2014,100.8243950222515,11.0,1.0,34.9587233861121,0.0,3.28345925,5.6171486000105,20.334780858340498,0.0,20.699155541671168,0.1903515527783333,15.740775833338834,9.0,0.0,1.0,2.0,9.0,0.0,7.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
281,281,54,2014,55.723724097214,4.0,1.0,17.0370163194483,0.0,2.126073569445666,0.0,22.4916928055516,0.0,2.233919186111666,0.0,11.835022216656666,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282,282,288,2014,132.6815188999996,11.0,1.0,36.9438475277688,0.0,2.920452211108333,0.322065641666666,26.221240877804835,0.0,42.4307267916576,0.0,23.843185849993333,10.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
283,283,1261,2014,7.346119380556666,0.0,0.0,6.85215931944,0.0,0.493960061111666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,284,631,2014,0.1245465277778333,0.0,0.0,0.0,0.0,0.1245465277778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,285,264,2014,70.7069525305499,0.0,0.0,63.3418037305499,0.0,1.794146227778833,0.1313202444445,0.4449396027778333,0.0,1.783221438888333,0.0,3.2115212861105,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,286,202,2014,114.9585806027648,10.0,1.0,26.07068130833,3.678012372216666,2.109761783333833,4.401843230556166,20.84758593889,0.0,22.559444049993832,0.0,35.2912519194433,9.0,1.0,0.0,3.0,9.0,0.0,13.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
287,287,660,2014,20.026578002778333,0.0,0.0,16.497528377777165,0.0,1.030473608333333,0.0,2.411744605556667,0.0,0.0,0.0,0.0868314111111666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,288,835,2014,1.817971424999999,0.0,0.0,1.610402861111666,0.0,0.207568563888333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,289,1015,2014,4.102940027778167,0.0,0.0,2.041523216666666,0.0,2.0614168111115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,290,523,2014,16.22798177499,0.0,0.0,16.22798177499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,291,110,2014,111.1790456999951,11.0,1.0,23.745285374993838,3.866744794443833,4.520971802776001,8.2575074305555,20.408809833335003,2.8424422861055,24.4034616111138,0.0,23.133822566671665,9.0,3.0,1.0,6.0,9.0,4.0,13.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
292,292,265,2014,28.764092963893333,2.0,0.0,21.0132950139,0.0,0.452359947221666,1.013195669443333,0.833974658333333,0.0,0.0,0.0,5.45126767499,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,293,514,2014,61.1194542222393,11.0,0.0,3.935516302777,0.0,0.816223583333333,0.0,22.5117257944395,0.0,0.0953965944445,0.0,33.760591947245004,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,294,650,2014,5.800905497227833,0.0,0.0,3.8177971888945,0.0,1.983108308333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,295,1135,2014,0.0426774333333333,0.0,0.0,0.0,0.0426774333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,296,962,2014,0.2122313111116666,0.0,0.0,0.0,0.0,0.2122313111116666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,297,397,2014,75.8431110666623,11.0,0.0,37.7570415749901,0.0,0.923326700000499,0.0,0.0,0.0,0.0,0.0,37.1627427916716,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,298,244,2014,70.4447920916998,11.0,1.0,15.248890147217168,0.0,1.294816627777666,3.850326963888333,16.794935036127168,0.0,19.715606741673835,0.0,13.540216575015666,9.0,0.0,0.0,2.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
299,299,976,2014,1.230677408333333,0.0,0.0,0.1805463166666666,0.0,1.050131091666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,300,1289,2014,0.511695402777833,0.0,0.0,0.0,0.0,0.3002997305555,0.0,0.0,0.0,0.2113956722223333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,301,925,2014,1.489024011111666,0.0,0.0,0.0,1.42543694444,0.0635870666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,302,278,2014,99.7727753555456,11.0,1.0,28.3714421110933,0.0,2.587646477778499,0.0,12.622189716648334,0.0,28.3188185472221,0.0,27.87267850280333,9.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
303,303,1013,2014,82.6234857861569,11.0,0.0,26.948090250011663,0.0,1.138738372223166,2.2304108,14.541621638,0.0,0.519361027778333,0.0,37.2452636972438,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,304,736,2014,46.99036066388216,2.0,0.0,37.6517984222038,0.0,2.863951422228333,0.0,0.0,0.0,0.0,0.0,6.474610819449999,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,305,444,2014,0.30337548055,0.0,0.0,0.0,0.0,0.30337548055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,306,613,2014,94.6121569222276,11.0,1.0,26.000087880555,0.0,3.418051972220333,4.050951652766667,21.667984730566165,0.0,22.243975161121167,0.0,17.231105524998334,9.0,0.0,1.0,1.0,9.0,0.0,8.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
307,307,953,2014,6.781875491667167,0.0,0.0,6.510427061111667,0.0,0.0370435222221666,0.0,0.0,0.0,0.0,0.0,0.2344049083333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,308,546,2014,329.3951112332892,11.0,1.0,63.7975602194116,3.955905838889333,2.023759863889833,5.489824844438333,61.45286210555,4.47791909166,93.494505663885,0.0,94.70277360556,9.0,0.0,1.0,0.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
309,309,618,2014,33.6933316638861,11.0,0.0,16.06713515832,0.0,0.311693797221666,0.0,0.0,0.0,0.0,0.0,17.3145027083445,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,310,209,2014,142.1140504277825,11.0,1.0,42.2917583944278,0.0,4.0134831388875,0.0,27.46527724724,0.0,35.685249527783334,0.0,32.6582821194388,9.0,0.0,1.0,0.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
311,311,1160,2014,0.0450680805555,0.0,0.0,0.0,0.0,0.0,0.0450680805555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,312,358,2014,66.2266042333166,4.0,0.0,42.823391344434334,0.0,2.49498410833,0.0,0.0,0.0,0.0,0.0,20.9082287805483,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,313,292,2014,123.8884817444476,11.0,1.0,29.8377508555483,0.0,3.792804566666666,1.060240361111666,21.7527410305543,0.0,22.3345546277866,0.0,45.11039030278,9.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
314,314,1236,2014,2.106451491666667,0.0,0.0,0.0,0.0,0.0358296444445,0.1144025388888333,1.956219308333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,315,594,2014,56.6633921110793,11.0,1.0,26.032447991633333,0.0,0.927977944443333,0.0,6.162960336111666,0.0,0.0,0.0,23.540005838891,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
316,316,1251,2014,0.528748413888833,0.0,0.0,0.0,0.0,0.528748413888833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,317,1152,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,318,1181,2014,14.238445716662332,0.0,0.0,11.345054986106668,0.0,2.893390730555666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,319,1225,2014,0.302259588888333,0.0,0.0,0.26462718055,0.0,0.0376324083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,320,1252,2014,22.890425538888334,2.0,0.0,13.8002748,0.0,2.099751283333333,0.0,0.0,0.0,0.21902253055,0.0,6.77137692499,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,321,377,2014,46.3664200944366,7.0,0.0,18.6592972027795,0.0,0.9511471805555,1.19879981944,13.81170794444,0.0,2.052450538888333,0.0,9.693017408328334,8.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
322,322,909,2014,1.056248625,0.0,0.0,0.0,0.0,1.056248625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
